time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/26/12:46:54.296432,174654.203125,42.3372917175,N,-71.0869598389,W,-0.00400000018999,328075.338549,4689335.67076,19,T,5.0
2020/02/26/12:46:54.895195,174654.796875,42.3372917175,N,-71.0869598389,W,-0.019999999553,328075.334626,4689335.65086,19,T,5.0
2020/02/26/12:46:55.505933,174655.40625,42.3372917175,N,-71.0869598389,W,-0.0430000014603,328075.331432,4689335.62705,19,T,5.0
2020/02/26/12:46:56.105178,174656.0,42.3372917175,N,-71.0869598389,W,-0.0619999989867,328075.327119,4689335.60808,19,T,5.0
2020/02/26/12:46:56.708930,174656.59375,42.3372917175,N,-71.0869598389,W,-0.0960000008345,328075.322107,4689335.58858,19,T,5.0
2020/02/26/12:46:57.295347,174657.203125,42.3372917175,N,-71.0869598389,W,-0.108999997377,328075.32213,4689335.58395,19,T,5.0
2020/02/26/12:46:57.894215,174657.796875,42.3372917175,N,-71.0869598389,W,-0.122000001371,328075.31719,4689335.5674,19,T,5.0
2020/02/26/12:46:58.492969,174658.40625,42.3372917175,N,-71.0869598389,W,-0.141000002623,328075.310615,4689335.55701,19,T,5.0
2020/02/26/12:46:59.699996,174659.59375,42.3372917175,N,-71.0869598389,W,-0.166999995708,328075.3012,4689335.53724,19,T,5.0
2020/02/26/12:47:00.298399,174700.203125,42.3372917175,N,-71.0869598389,W,-0.166999995708,328075.298359,4689335.52786,19,T,5.0
2020/02/26/12:47:00.899476,174700.796875,42.3372917175,N,-71.0869598389,W,-0.166999995708,328075.292252,4689335.51412,19,T,5.0
2020/02/26/12:47:01.501129,174701.40625,42.3372917175,N,-71.0869598389,W,-0.179000005126,328075.287616,4689335.50998,19,T,5.0
2020/02/26/12:47:02.097136,174702.0,42.3372879028,N,-71.0869598389,W,-0.201000005007,328075.281452,4689335.50513,19,T,5.0
2020/02/26/12:47:02.698882,174702.59375,42.3372879028,N,-71.0869598389,W,-0.212999999523,328075.276743,4689335.50358,19,T,5.0
2020/02/26/12:47:03.296121,174703.203125,42.3372879028,N,-71.0869598389,W,-0.216000005603,328075.272358,4689335.50406,19,T,5.0
2020/02/26/12:47:03.896812,174703.796875,42.3372879028,N,-71.0869598389,W,-0.219999998808,328075.268321,4689335.50749,19,T,5.0
2020/02/26/12:47:04.497517,174704.40625,42.3372917175,N,-71.0869598389,W,-0.223000004888,328075.261623,4689335.51451,19,T,5.0
2020/02/26/12:47:05.098708,174705.0,42.3372917175,N,-71.0869598389,W,-0.22499999404,328075.252981,4689335.52064,19,T,5.0
2020/02/26/12:47:05.692911,174705.59375,42.3372917175,N,-71.0869598389,W,-0.224000006914,328075.246041,4689335.52896,19,T,5.0
2020/02/26/12:47:06.299003,174706.203125,42.3372917175,N,-71.0869598389,W,-0.217999994755,328075.239631,4689335.54208,19,T,5.0
2020/02/26/12:47:06.902071,174706.796875,42.3372917175,N,-71.0869598389,W,-0.211999997497,328075.230521,4689335.55156,19,T,5.0
2020/02/26/12:47:08.300529,174708.203125,42.3372917175,N,-71.0869598389,W,-0.195999994874,328075.206441,4689335.58364,19,T,5.0
2020/02/26/12:47:08.896416,174708.796875,42.3372917175,N,-71.0869598389,W,-0.180999994278,328075.194719,4689335.60985,19,T,5.0
2020/02/26/12:47:09.493346,174709.40625,42.3372917175,N,-71.0869598389,W,-0.150999993086,328075.186732,4689335.63708,19,T,5.0
2020/02/26/12:47:10.097776,174710.0,42.3372917175,N,-71.0869598389,W,-0.12800000608,328075.171894,4689335.65948,19,T,5.0
2020/02/26/12:47:10.694740,174710.59375,42.3372917175,N,-71.0869598389,W,-0.108000002801,328075.156896,4689335.68096,19,T,5.0
2020/02/26/12:47:11.300558,174711.203125,42.3372917175,N,-71.0869598389,W,-0.0759999975562,328075.148491,4689335.71913,19,T,5.0
2020/02/26/12:47:11.896437,174711.796875,42.3372917175,N,-71.0869598389,W,-0.0480000004172,328075.137673,4689335.75421,19,T,5.0
2020/02/26/12:47:12.503896,174712.40625,42.3372917175,N,-71.0869598389,W,-0.00800000037998,328075.121331,4689335.79369,19,T,5.0
2020/02/26/12:47:12.697848,174712.59375,42.3372917175,N,-71.0869598389,W,0.00300000002608,328075.118523,4689335.80801,19,T,5.0
2020/02/26/12:47:13.302163,174713.203125,42.3372917175,N,-71.0869598389,W,0.0299999993294,328075.104145,4689335.84355,19,T,5.0
2020/02/26/12:47:13.905749,174713.796875,42.3372917175,N,-71.0869598389,W,0.0689999982715,328075.087267,4689335.88359,19,T,5.0
2020/02/26/12:47:14.509263,174714.40625,42.3372917175,N,-71.0869598389,W,0.107000000775,328075.072239,4689335.92063,19,T,5.0
2020/02/26/12:47:15.099634,174715.0,42.3372955322,N,-71.0869598389,W,0.152999997139,328075.056821,4689335.9586,19,T,5.0
2020/02/26/12:47:15.699813,174715.59375,42.3372955322,N,-71.0869598389,W,0.192000001669,328075.042162,4689336.00507,19,T,5.0
2020/02/26/12:47:16.317620,174716.203125,42.3372955322,N,-71.0869598389,W,0.233999997377,328075.025697,4689336.03955,19,T,5.0
2020/02/26/12:47:16.902757,174716.796875,42.3372955322,N,-71.0869598389,W,0.27500000596,328075.010697,4689336.07214,19,T,5.0
2020/02/26/12:47:17.508714,174717.40625,42.3372955322,N,-71.0869598389,W,0.319999992847,328074.995692,4689336.1101,19,T,5.0
2020/02/26/12:47:18.102591,174718.0,42.3372955322,N,-71.0869598389,W,0.363999992609,328074.976508,4689336.14575,19,T,5.0
2020/02/26/12:47:18.705045,174718.59375,42.3372955322,N,-71.0869598389,W,0.409000009298,328074.959668,4689336.17617,19,T,5.0
2020/02/26/12:47:19.305780,174719.203125,42.3372955322,N,-71.0869598389,W,0.451000005007,328074.942519,4689336.19955,19,T,5.0
2020/02/26/12:47:19.901296,174719.796875,42.3372955322,N,-71.0869598389,W,0.479000002146,328074.92522,4689336.21682,19,T,5.0
2020/02/26/12:47:20.507382,174720.40625,42.3372955322,N,-71.0869598389,W,0.488999992609,328074.91973,4689336.20585,19,T,5.0
2020/02/26/12:47:21.105300,174721.0,42.3372955322,N,-71.0869598389,W,0.501999974251,328074.912418,4689336.19344,19,T,5.0
2020/02/26/12:47:21.702086,174721.59375,42.3372955322,N,-71.0869598389,W,0.514999985695,328074.906517,4689336.17691,19,T,5.0
2020/02/26/12:47:22.307818,174722.203125,42.3372955322,N,-71.0869598389,W,0.527999997139,328074.899132,4689336.1671,19,T,5.0
2020/02/26/12:47:22.898793,174722.796875,42.3372955322,N,-71.0869598389,W,0.528999984264,328074.893028,4689336.1591,19,T,5.0
2020/02/26/12:47:23.496808,174723.40625,42.3372955322,N,-71.0869598389,W,0.546000003815,328074.890874,4689336.14971,19,T,5.0
2020/02/26/12:47:24.097965,174724.0,42.3372955322,N,-71.0869598389,W,0.561999976635,328074.888462,4689336.14662,19,T,5.0
2020/02/26/12:47:24.696139,174724.59375,42.3372955322,N,-71.0869598389,W,0.564999997616,328074.883181,4689336.14415,19,T,5.0
2020/02/26/12:47:25.301055,174725.203125,42.3372955322,N,-71.0869598389,W,0.574999988079,328074.88092,4689336.14717,19,T,5.0
2020/02/26/12:47:25.894760,174725.796875,42.3372955322,N,-71.0869598389,W,0.570999979973,328074.876039,4689336.13303,19,T,5.0
2020/02/26/12:47:27.297623,174727.203125,42.3372955322,N,-71.0869598389,W,0.568000018597,328074.869525,4689336.11393,19,T,5.0
2020/02/26/12:47:27.905680,174727.796875,42.3372955322,N,-71.0869598389,W,0.564999997616,328074.870929,4689336.09279,19,T,5.0
2020/02/26/12:47:28.505678,174728.40625,42.3372955322,N,-71.0869598389,W,0.542999982834,328074.86949,4689336.07894,19,T,5.0
2020/02/26/12:47:32.303295,174732.203125,42.3372955322,N,-71.0869598389,W,0.474000006914,328074.878345,4689335.96391,19,T,5.0
2020/02/26/12:47:32.905722,174732.796875,42.3372955322,N,-71.0869598389,W,0.467000007629,328074.881571,4689335.9442,19,T,5.0
2020/02/26/12:47:33.497190,174733.40625,42.3372917175,N,-71.0869598389,W,0.456999987364,328074.885392,4689335.92633,19,T,5.0
2020/02/26/12:47:34.104573,174734.0,42.3372917175,N,-71.0869598389,W,0.448000013828,328074.891353,4689335.91173,19,T,5.0
2020/02/26/12:47:34.697834,174734.59375,42.3372917175,N,-71.0869598389,W,0.441000014544,328074.8965,4689335.89753,19,T,5.0
2020/02/26/12:47:35.301934,174735.203125,42.3372917175,N,-71.0869598389,W,0.423000007868,328074.898197,4689335.88268,19,T,5.0
2020/02/26/12:47:35.901360,174735.796875,42.3372917175,N,-71.0869598389,W,0.419999986887,328074.903549,4689335.87125,19,T,5.0
2020/02/26/12:47:37.897945,174737.796875,42.3372917175,N,-71.0869598389,W,0.388000011444,328074.912816,4689335.82899,19,T,5.0
2020/02/26/12:47:38.501981,174738.40625,42.3372917175,N,-71.0869598389,W,0.381999999285,328074.913756,4689335.82248,19,T,5.0
