time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/26/13:03:32.073158,180332.0,42.3372268677,N,-71.0869522095,W,2.24699997902,328075.597376,4689328.70619,19,T,5.0
2020/02/26/13:03:32.274455,180332.203125,42.337223053,N,-71.0869522095,W,2.29399991035,328075.511564,4689328.29423,19,T,5.0
2020/02/26/13:03:32.471694,180332.40625,42.337223053,N,-71.0869522095,W,2.21099996567,328075.453285,4689327.89011,19,T,5.0
2020/02/26/13:03:32.677480,180332.59375,42.3372192383,N,-71.0869522095,W,2.27500009537,328075.370269,4689327.45772,19,T,5.0
2020/02/26/13:03:32.868641,180332.796875,42.3372154236,N,-71.0869522095,W,2.36999988556,328075.26501,4689327.06512,19,T,5.0
2020/02/26/13:03:33.076436,180333.0,42.3372116089,N,-71.0869522095,W,2.27800011635,328075.201047,4689326.68688,19,T,5.0
2020/02/26/13:03:33.280851,180333.203125,42.3372077942,N,-71.0869522095,W,2.22600007057,328075.24238,4689326.32217,19,T,5.0
2020/02/26/13:03:33.477062,180333.40625,42.3372039795,N,-71.0869522095,W,2.09699988365,328075.255381,4689325.96741,19,T,5.0
2020/02/26/13:03:33.683065,180333.59375,42.3372001648,N,-71.0869522095,W,2.14700007439,328075.248635,4689325.55258,19,T,5.0
2020/02/26/13:03:33.880432,180333.796875,42.3371963501,N,-71.0869522095,W,2.10599994659,328075.250731,4689325.16217,19,T,5.0
2020/02/26/13:03:34.085770,180334.0,42.3371925354,N,-71.0869522095,W,2.11899995804,328075.223941,4689324.70876,19,T,5.0
2020/02/26/13:03:34.281516,180334.203125,42.3371887207,N,-71.0869522095,W,2.16100001335,328075.287652,4689324.29294,19,T,5.0
2020/02/26/13:03:34.478714,180334.40625,42.337184906,N,-71.0869522095,W,2.12800002098,328075.331608,4689323.87835,19,T,5.0
2020/02/26/13:03:34.683443,180334.59375,42.3371810913,N,-71.0869522095,W,2.14899992943,328075.410141,4689323.50106,19,T,5.0
2020/02/26/13:03:34.883678,180334.796875,42.3371772766,N,-71.0869522095,W,2.02600002289,328075.484126,4689323.18481,19,T,5.0
2020/02/26/13:03:35.079959,180335.0,42.3371734619,N,-71.0869522095,W,2.11199998856,328075.553995,4689322.68403,19,T,5.0
2020/02/26/13:03:35.276920,180335.203125,42.3371696472,N,-71.0869522095,W,2.23600006104,328075.628418,4689322.22887,19,T,5.0
2020/02/26/13:03:35.483754,180335.40625,42.3371658325,N,-71.0869445801,W,2.18400001526,328075.744896,4689321.85824,19,T,5.0
2020/02/26/13:03:35.684054,180335.59375,42.3371620178,N,-71.0869445801,W,2.34100008011,328075.895265,4689321.44104,19,T,5.0
2020/02/26/13:03:35.879039,180335.796875,42.3371582031,N,-71.0869445801,W,2.39400005341,328076.048783,4689321.07376,19,T,5.0
2020/02/26/13:03:36.085649,180336.0,42.3371582031,N,-71.0869445801,W,2.3900001049,328076.195668,4689320.68813,19,T,5.0
2020/02/26/13:03:36.279691,180336.203125,42.3371543884,N,-71.0869369507,W,2.38100004196,328076.364599,4689320.38343,19,T,5.0
2020/02/26/13:03:36.477409,180336.40625,42.3371505737,N,-71.0869369507,W,2.33599996567,328076.543971,4689320.04514,19,T,5.0
2020/02/26/13:03:36.675257,180336.59375,42.337146759,N,-71.0869369507,W,2.30500006676,328076.775517,4689319.71669,19,T,5.0
2020/02/26/13:03:36.880436,180336.796875,42.337146759,N,-71.0869293213,W,2.27099990845,328076.972216,4689319.36224,19,T,5.0
2020/02/26/13:03:37.073804,180337.0,42.3371429443,N,-71.0869293213,W,2.26200008392,328077.148851,4689318.95161,19,T,5.0
2020/02/26/13:03:43.273113,180343.203125,42.3370780945,N,-71.0868606567,W,2.16499996185,328082.746756,4689311.63306,19,T,5.0
